,title,company,rating,location,salary,summary
351,Lead Data Scientist,CommerceIQ,,"Bengaluru, Karnataka",,"Work on data science roadmap and build the core engine of our flagship CommerceIQ product.Experience with building ML data products in an engineering…30+ days ago·More...View all CommerceIQ jobs - Bengaluru jobsSalary Search: Lead Data Scientist salaries in Bengaluru, Karnataka"
352,Data Scientist,Tookitaki,,"Bengaluru, Karnataka",,"The data science team is responsible for solving business problems with complex data.Big data experience, e.g. familiarity with Spark, Hadoop, is highly…30+ days ago·More...View all Tookitaki jobs - Bengaluru jobsSalary Search: Data Scientist salaries in Bengaluru, Karnataka"
353,Data Science Manager,Infosenseglobal,4.0,"Pune, Maharashtra",,"Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.30+ days ago·More...View all Infosenseglobal jobs - Pune jobsSalary Search: Data Science Manager salaries in Pune, MaharashtraSee popular questions & answers about Infosenseglobal"
354,Data Scientist,2COMS Consulting Private Limited,3.8,"Noida, Uttar Pradesh",,"B.Tech/Masters in Mathematics, Statistics, Computer Science from only TOP INSTITUTES.2-3+ years of work experience in ML domain ( 2-5 years experience ).16 days ago"
355,Data Science Developer cum Trainer,id,,"Ernakulam, Kerala",,"We are looking for candidate with good experience and teaching passion in Machine Learning, Deep Learning & Artificial Intelligence.8 days ago·More...View all id jobs - Ernakulam jobsSalary Search: Data Science Developer cum Trainer salaries in Ernakulam, Kerala"
356,Machine Learning (ML) Research Engineer,Bosch Group,4.1,"Bengaluru, Karnataka",,"As individual contributor, you will be responsible for building models a to derive insights from large amounts of diverse data.3 days ago·More...View all Bosch Group jobs - Bengaluru jobsSalary Search: Machine Learning (ML) Research Engineer salaries in Bengaluru, KarnatakaSee popular questions & answers about Bosch Group"
357,"Director, Analytics",Altisource,3.5,"Bengaluru, Karnataka",,"Deliver quality and efficiency in operational data and reporting - Manage and review the quality and consistency of data captured across all customer touch…15 days ago·More...View all Altisource jobs - Bengaluru jobsSalary Search: Director, Analytics salaries in Bengaluru, KarnatakaSee popular questions & answers about Altisource"
358,Manager and Sr. Manager | Data Scientist,VBeyond Corporation,4.4,"New Delhi, Delhi","₹20,00,000 - ₹35,00,000 a year","Functional Area:Data Science & Analytics.Employment Type:Full Time, Permanent.Data ScienceNatural Language ProcessingMachine LearningPython.30+ days ago·More...View all VBeyond Corporation jobs - New Delhi jobsSalary Search: Manager and Sr. Manager | Data Scientist salaries in New Delhi, DelhiSee popular questions & answers about VBeyond Corporation"
359,"Program Manager I, ACES - Amazon Vision Operations Center",ADCI HYD 16 SEZ,3.5,"Hyderabad, Telangana",,"Exposure to data modelling or data science as a part of work initiatives.Lead data collection, time studies, and other data analysis as part of continuous…30+ days ago·More...View all ADCI HYD 16 SEZ jobs - Hyderabad jobsSalary Search: Program Manager I, ACES - Amazon Vision Operations Center salariesSee popular questions & answers about ADCI HYD 16 SEZ"
360,Machine Learning (ML) Research Engineer,Bosch Group,4.1,"Bengaluru, Karnataka",,"As individual contributor, you will be responsible for building models a to derive insights from large amounts of diverse data.3 days ago·More...View all Bosch Group jobs - Bengaluru jobsSalary Search: Machine Learning (ML) Research Engineer salaries in Bengaluru, KarnatakaSee popular questions & answers about Bosch Group"
361,"Director, Analytics",Altisource,3.5,"Bengaluru, Karnataka",,"Deliver quality and efficiency in operational data and reporting - Manage and review the quality and consistency of data captured across all customer touch…15 days ago·More...View all Altisource jobs - Bengaluru jobsSalary Search: Director, Analytics salaries in Bengaluru, KarnatakaSee popular questions & answers about Altisource"
362,Manager and Sr. Manager | Data Scientist,VBeyond Corporation,4.4,"New Delhi, Delhi","₹20,00,000 - ₹35,00,000 a year","Functional Area:Data Science & Analytics.Employment Type:Full Time, Permanent.Data ScienceNatural Language ProcessingMachine LearningPython.30+ days ago·More...View all VBeyond Corporation jobs - New Delhi jobsSalary Search: Manager and Sr. Manager | Data Scientist salaries in New Delhi, DelhiSee popular questions & answers about VBeyond Corporation"
363,"Program Manager I, ACES - Amazon Vision Operations Center",ADCI HYD 16 SEZ,3.5,"Hyderabad, Telangana",,"Exposure to data modelling or data science as a part of work initiatives.Lead data collection, time studies, and other data analysis as part of continuous…30+ days ago·More...View all ADCI HYD 16 SEZ jobs - Hyderabad jobsSalary Search: Program Manager I, ACES - Amazon Vision Operations Center salariesSee popular questions & answers about ADCI HYD 16 SEZ"
364,"GAMMA Associate Director, Data Science",The Boston Consulting Group,4.2,"Bengaluru, Karnataka",,"The AD is expected to be recognized expert in data science and will manage a team of data scientists to build innovative new products and analytics solutions.3 days ago·More...View all The Boston Consulting Group jobs - Bengaluru jobsSalary Search: GAMMA Associate Director, Data Science salariesSee popular questions & answers about The Boston Consulting Group"
365,Software Engineer - Machine Learning Software Engineer,ikval softwares LLP,,"Coimbatore, Tamil Nadu•Temporarily Remote","₹10,000 - ₹15,000 a month","Ikval softwares LLP has developed Image recognition including.You will be involved in developing Machine Learning / Artificial Intelligence solutions for Image…30+ days ago·More...View all ikval softwares LLP jobs - Coimbatore jobsSalary Search: Software Engineer - Machine Learning Software Engineer salaries in Coimbatore, Tamil Nadu"
366,Data Science Engineer,AXA Business Services,3.9,"Bengaluru, Karnataka",,"Will be responsible for promoting data science topics through the local entities; helping entities in integrating data science in their organisation;…30+ days ago·More...View all AXA Business Services jobs - Bengaluru jobsSalary Search: Data Science Engineer salaries in Bengaluru, KarnatakaSee popular questions & answers about AXA Business Services"
367,DATA SCIENTIST,Melstar Information Technologies Limited,4.0,"Bengaluru, Karnataka",,"Ability to tell a clear, concise, actionable story with data.Storytelling: the ability to use data to tell a business-outcome impacting story and to be able to…30+ days ago·More...View all Melstar Information Technologies Limited jobs - Bengaluru jobsSalary Search: DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Melstar Information Technologies Limited"
368,Data Scientist,Faurecia,3.7,"Pune, Maharashtra",,"Research & Develop Machine Learning/AI algorithms to solve the engineering & Manufacturing problems.Discover insights & develop prediction system for Finance &…30+ days ago·More...View all Faurecia jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, MaharashtraSee popular questions & answers about Faurecia"
369,Manager - Business Analytics,Educate Girls,3.6,"Mumbai, Maharashtra",,"Extract raw data from numerous data sources and aggregate it into cohesive data sets via ETL (extracting,.Build proactive data validation automation to catch…3 days ago·More...View all Educate Girls jobs - Mumbai jobsSalary Search: Manager - Business Analytics salaries in Mumbai, MaharashtraSee popular questions & answers about Educate Girls"
370,Sr. Consultant (Big Data Platform),General Mills,3.9,"Mumbai, Maharashtra•Remote",,"We are looking for someone with an extensive experience to build, run and manage big data infrastructure platform and support advanced analytics & data science,…30+ days ago·More...View all General Mills jobs - Mumbai jobsSalary Search: Sr. Consultant (Big Data Platform) salaries in Mumbai, MaharashtraSee popular questions & answers about General Mills"
371,Data Science,3RI TECHNOLOGIES,5.0,"Pune, Maharashtra",," Ability to detect data anomalies and perform effective quality checks.We are looking for Salesforce Datorama Associates to build and maintain data solutions…30+ days ago·More...View all 3RI TECHNOLOGIES jobs - Pune jobsSalary Search: Data Science salaries in Pune, Maharashtra"
372,Professor/Associate Professors (CSE & AI),Amrita University,4.0,India,,"The department is inviting applications from qualified research scientists for the position of Professor, Associate Professor.30+ days ago·More...View all Amrita University jobs - India jobsSalary Search: Professor/Associate Professors (CSE & AI) salaries in IndiaSee popular questions & answers about Amrita University"
373,DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Monitors and continuously improves the data sources, usability and data.We are looking for experienced data scientists with strong advanced analysis and…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
374,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
375,Associate Principal- Data Science,Tredence,4.0,"Bengaluru, Karnataka+2 locations",,"At least 10+ years of professional experience in the Data Science and consulting environment.Master's Degree in Business Administration from an accredited…30+ days ago·More...View all Tredence jobs - Bengaluru jobsSalary Search: Associate Principal- Data Science salaries in Bengaluru, Karnataka"
376,DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Monitors and continuously improves the data sources, usability and data.We are looking for experienced data scientists with strong advanced analysis and…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
377,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
378,Analyst - Data Science,Merkle,,"Pune, Maharashtra",,"1+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.30+ days ago·More...View all Merkle jobs - Pune jobsSalary Search: Analyst - Data Science salaries in Pune, Maharashtra"
